fecha,tipo_fondo,afp,valor_cuota,archivo_origen
2019-04-05,1,Profuturo,23.6817584,FP-1359-ab2019.XLS
2019-04-08,1,Habitat,15.7743663,FP-1359-ab2019.XLS
2019-04-08,1,Integra,24.7168505,FP-1359-ab2019.XLS
2019-04-08,1,Prima,25.6992224,FP-1359-ab2019.XLS
2019-04-08,1,Profuturo,23.6902254,FP-1359-ab2019.XLS
2019-04-09,1,Habitat,15.7945933,FP-1359-ab2019.XLS
2019-04-09,1,Integra,24.7329978,FP-1359-ab2019.XLS
2019-04-09,1,Prima,25.7119574,FP-1359-ab2019.XLS
2019-04-09,1,Profuturo,23.7075295,FP-1359-ab2019.XLS
2019-04-10,1,Habitat,15.8023897,FP-1359-ab2019.XLS
2019-04-10,1,Integra,24.7215279,FP-1359-ab2019.XLS
2019-04-10,1,Prima,25.7293934,FP-1359-ab2019.XLS
2019-04-10,1,Profuturo,23.7220476,FP-1359-ab2019.XLS
2019-04-11,1,Habitat,15.8083565,FP-1359-ab2019.XLS
2019-04-11,1,Integra,24.6881879,FP-1359-ab2019.XLS
2019-04-11,1,Prima,25.718401,FP-1359-ab2019.XLS
2019-04-11,1,Profuturo,23.7106391,FP-1359-ab2019.XLS
2019-04-12,1,Habitat,15.8315958,FP-1359-ab2019.XLS
2019-04-12,1,Integra,24.7121748,FP-1359-ab2019.XLS
2019-04-12,1,Prima,25.7313891,FP-1359-ab2019.XLS
2019-04-12,1,Profuturo,23.7179319,FP-1359-ab2019.XLS
2019-04-15,1,Habitat,15.8111371,FP-1359-ab2019.XLS
2019-04-15,1,Integra,24.6963702,FP-1359-ab2019.XLS
2019-04-15,1,Prima,25.7148372,FP-1359-ab2019.XLS
2019-04-15,1,Profuturo,23.7067541,FP-1359-ab2019.XLS
2019-04-16,1,Habitat,15.8143007,FP-1359-ab2019.XLS
2019-04-16,1,Integra,24.6740186,FP-1359-ab2019.XLS
2019-04-16,1,Prima,25.7012013,FP-1359-ab2019.XLS
2019-04-16,1,Profuturo,23.6932184,FP-1359-ab2019.XLS
2019-04-17,1,Habitat,15.823131,FP-1359-ab2019.XLS
2019-04-17,1,Integra,24.685908,FP-1359-ab2019.XLS
2019-04-17,1,Prima,25.7012275,FP-1359-ab2019.XLS
2019-04-17,1,Profuturo,23.6946582,FP-1359-ab2019.XLS
2019-04-18,1,Habitat,15.8230102,FP-1359-ab2019.XLS
2019-04-18,1,Integra,24.6843528,FP-1359-ab2019.XLS
2019-04-18,1,Prima,25.7042993,FP-1359-ab2019.XLS
2019-04-18,1,Profuturo,23.698107,FP-1359-ab2019.XLS
2019-04-19,1,Habitat,15.8302068,FP-1359-ab2019.XLS
2019-04-19,1,Integra,24.687841,FP-1359-ab2019.XLS
2019-04-19,1,Prima,25.7096183,FP-1359-ab2019.XLS
2019-04-19,1,Profuturo,23.6950377,FP-1359-ab2019.XLS
2019-04-22,1,Habitat,15.8577132,FP-1359-ab2019.XLS
2019-04-22,1,Integra,24.7248609,FP-1359-ab2019.XLS
2019-04-22,1,Prima,25.7403046,FP-1359-ab2019.XLS
2019-04-22,1,Profuturo,23.7341447,FP-1359-ab2019.XLS
2019-04-23,1,Habitat,15.8708358,FP-1359-ab2019.XLS
2019-04-23,1,Integra,24.734777,FP-1359-ab2019.XLS
2019-04-23,1,Prima,25.7535811,FP-1359-ab2019.XLS
2019-04-23,1,Profuturo,23.758214,FP-1359-ab2019.XLS
2019-04-24,1,Habitat,15.8503303,FP-1359-ab2019.XLS
2019-04-24,1,Integra,24.693964,FP-1359-ab2019.XLS
2019-04-24,1,Prima,25.7229073,FP-1359-ab2019.XLS
2019-04-24,1,Profuturo,23.7341532,FP-1359-ab2019.XLS
2019-04-25,1,Habitat,15.8379956,FP-1359-ab2019.XLS
2019-04-25,1,Integra,24.681962,FP-1359-ab2019.XLS
2019-04-25,1,Prima,25.7062098,FP-1359-ab2019.XLS
2019-04-25,1,Profuturo,23.7224061,FP-1359-ab2019.XLS
2019-04-26,1,Habitat,15.8693476,FP-1359-ab2019.XLS
2019-04-26,1,Integra,24.7135169,FP-1359-ab2019.XLS
2019-04-26,1,Prima,25.7375017,FP-1359-ab2019.XLS
2019-04-26,1,Profuturo,23.7338844,FP-1359-ab2019.XLS
2019-04-29,1,Habitat,15.8700377,FP-1359-ab2019.XLS
2019-04-29,1,Integra,24.7158901,FP-1359-ab2019.XLS
2019-04-29,1,Prima,25.7437521,FP-1359-ab2019.XLS
2019-04-29,1,Profuturo,23.7464424,FP-1359-ab2019.XLS
2019-04-30,1,Habitat,15.8862525,FP-1359-ab2019.XLS
2019-04-30,1,Integra,24.7278661,FP-1359-ab2019.XLS
2019-04-30,1,Prima,25.761156,FP-1359-ab2019.XLS
2019-04-30,1,Profuturo,23.7663112,FP-1359-ab2019.XLS
2019-04-01,2,Habitat,15.8951599,FP-1359-ab2019.XLS
2019-04-01,2,Integra,181.7701869,FP-1359-ab2019.XLS
2019-04-01,2,Prima,34.293119,FP-1359-ab2019.XLS
2019-04-01,2,Profuturo,171.3525888,FP-1359-ab2019.XLS
2019-04-02,2,Habitat,15.9356688,FP-1359-ab2019.XLS
2019-04-02,2,Integra,182.0225163,FP-1359-ab2019.XLS
2019-04-02,2,Prima,34.3419877,FP-1359-ab2019.XLS
2019-04-02,2,Profuturo,171.6499203,FP-1359-ab2019.XLS
2019-04-03,2,Habitat,15.9330455,FP-1359-ab2019.XLS
2019-04-03,2,Integra,182.0200946,FP-1359-ab2019.XLS
2019-04-03,2,Prima,34.3372285,FP-1359-ab2019.XLS
2019-04-03,2,Profuturo,171.6968414,FP-1359-ab2019.XLS
2019-04-04,2,Habitat,15.9823039,FP-1359-ab2019.XLS
2019-04-04,2,Integra,182.4298341,FP-1359-ab2019.XLS
2019-04-04,2,Prima,34.4147322,FP-1359-ab2019.XLS
2019-04-04,2,Profuturo,172.0496779,FP-1359-ab2019.XLS
2019-04-05,2,Habitat,15.9934904,FP-1359-ab2019.XLS
2019-04-05,2,Integra,182.7923529,FP-1359-ab2019.XLS
2019-04-05,2,Prima,34.4901359,FP-1359-ab2019.XLS
2019-04-05,2,Profuturo,172.3475194,FP-1359-ab2019.XLS
2019-04-08,2,Habitat,16.0183864,FP-1359-ab2019.XLS
2019-04-08,2,Integra,182.744404,FP-1359-ab2019.XLS
2019-04-08,2,Prima,34.4775891,FP-1359-ab2019.XLS
2019-04-08,2,Profuturo,172.3083778,FP-1359-ab2019.XLS
2019-04-09,2,Habitat,16.022996,FP-1359-ab2019.XLS
2019-04-09,2,Integra,182.6466102,FP-1359-ab2019.XLS
2019-04-09,2,Prima,34.4635445,FP-1359-ab2019.XLS
2019-04-09,2,Profuturo,172.2294912,FP-1359-ab2019.XLS
2019-04-10,2,Habitat,16.0176095,FP-1359-ab2019.XLS
2019-04-10,2,Integra,182.7595103,FP-1359-ab2019.XLS
2019-04-10,2,Prima,34.4868736,FP-1359-ab2019.XLS
2019-04-10,2,Profuturo,172.2989529,FP-1359-ab2019.XLS
2019-04-11,2,Habitat,16.0113794,FP-1359-ab2019.XLS
2019-04-11,2,Integra,182.4664546,FP-1359-ab2019.XLS
2019-04-11,2,Prima,34.4392457,FP-1359-ab2019.XLS
2019-04-11,2,Profuturo,172.1249984,FP-1359-ab2019.XLS
2019-04-12,2,Habitat,16.0149052,FP-1359-ab2019.XLS
2019-04-12,2,Integra,182.8212246,FP-1359-ab2019.XLS
2019-04-12,2,Prima,34.4858327,FP-1359-ab2019.XLS
2019-04-12,2,Profuturo,172.4473997,FP-1359-ab2019.XLS
2019-04-15,2,Habitat,16.0220854,FP-1359-ab2019.XLS
2019-04-15,2,Integra,182.6620138,FP-1359-ab2019.XLS
2019-04-15,2,Prima,34.47489,FP-1359-ab2019.XLS
2019-04-15,2,Profuturo,172.3237256,FP-1359-ab2019.XLS
2019-04-16,2,Habitat,16.0456227,FP-1359-ab2019.XLS
2019-04-16,2,Integra,182.879755,FP-1359-ab2019.XLS
2019-04-16,2,Prima,34.5255267,FP-1359-ab2019.XLS
2019-04-16,2,Profuturo,172.4860322,FP-1359-ab2019.XLS
2019-04-17,2,Habitat,16.0485278,FP-1359-ab2019.XLS
2019-04-17,2,Integra,182.9019371,FP-1359-ab2019.XLS
2019-04-17,2,Prima,34.5343492,FP-1359-ab2019.XLS
2019-04-17,2,Profuturo,172.524838,FP-1359-ab2019.XLS
2019-04-18,2,Habitat,16.0432475,FP-1359-ab2019.XLS
2019-04-18,2,Integra,182.8725983,FP-1359-ab2019.XLS
2019-04-18,2,Prima,34.521517,FP-1359-ab2019.XLS
2019-04-18,2,Profuturo,172.5026685,FP-1359-ab2019.XLS
2019-04-19,2,Habitat,16.0542152,FP-1359-ab2019.XLS
2019-04-19,2,Integra,182.9092509,FP-1359-ab2019.XLS
2019-04-19,2,Prima,34.5248923,FP-1359-ab2019.XLS
2019-04-19,2,Profuturo,172.5156305,FP-1359-ab2019.XLS
2019-04-22,2,Habitat,16.0886981,FP-1359-ab2019.XLS
2019-04-22,2,Integra,183.2247823,FP-1359-ab2019.XLS
2019-04-22,2,Prima,34.5812155,FP-1359-ab2019.XLS
2019-04-22,2,Profuturo,172.8804708,FP-1359-ab2019.XLS
2019-04-23,2,Habitat,16.1253601,FP-1359-ab2019.XLS
2019-04-23,2,Integra,183.5420458,FP-1359-ab2019.XLS
2019-04-23,2,Prima,34.6323413,FP-1359-ab2019.XLS
2019-04-23,2,Profuturo,173.2796242,FP-1359-ab2019.XLS
2019-04-24,2,Habitat,16.1250264,FP-1359-ab2019.XLS
2019-04-24,2,Integra,183.4023001,FP-1359-ab2019.XLS
2019-04-24,2,Prima,34.57881,FP-1359-ab2019.XLS
2019-04-24,2,Profuturo,173.155584,FP-1359-ab2019.XLS
2019-04-25,2,Habitat,16.1175596,FP-1359-ab2019.XLS
2019-04-25,2,Integra,183.3256372,FP-1359-ab2019.XLS
2019-04-25,2,Prima,34.5905546,FP-1359-ab2019.XLS
2019-04-25,2,Profuturo,173.0873868,FP-1359-ab2019.XLS
2019-04-26,2,Habitat,16.13597,FP-1359-ab2019.XLS
2019-04-26,2,Integra,183.4598876,FP-1359-ab2019.XLS
2019-04-26,2,Prima,34.6121012,FP-1359-ab2019.XLS
2019-04-26,2,Profuturo,173.1901396,FP-1359-ab2019.XLS
2019-04-29,2,Habitat,16.158236,FP-1359-ab2019.XLS
2019-04-29,2,Integra,183.6127375,FP-1359-ab2019.XLS
2019-04-29,2,Prima,34.6343604,FP-1359-ab2019.XLS
2019-04-29,2,Profuturo,173.3582101,FP-1359-ab2019.XLS
2019-04-30,2,Habitat,16.1605939,FP-1359-ab2019.XLS
2019-04-30,2,Integra,183.251103,FP-1359-ab2019.XLS
2019-04-30,2,Prima,34.5985251,FP-1359-ab2019.XLS
2019-04-30,2,Profuturo,173.0874713,FP-1359-ab2019.XLS
2019-04-01,3,Habitat,14.6846279,FP-1359-ab2019.XLS
2019-04-01,3,Integra,42.0538895,FP-1359-ab2019.XLS
2019-04-01,3,Prima,39.6612893,FP-1359-ab2019.XLS
2019-04-01,3,Profuturo,38.6356071,FP-1359-ab2019.XLS
2019-04-02,3,Habitat,14.7282129,FP-1359-ab2019.XLS
2019-04-02,3,Integra,42.1360082,FP-1359-ab2019.XLS
2019-04-02,3,Prima,39.7354138,FP-1359-ab2019.XLS
2019-04-02,3,Profuturo,38.7260251,FP-1359-ab2019.XLS
2019-04-03,3,Habitat,14.7230253,FP-1359-ab2019.XLS
2019-04-03,3,Integra,42.1330396,FP-1359-ab2019.XLS
2019-04-03,3,Prima,39.7450134,FP-1359-ab2019.XLS
2019-04-03,3,Profuturo,38.7281538,FP-1359-ab2019.XLS
2019-04-04,3,Habitat,14.7818425,FP-1359-ab2019.XLS
2019-04-04,3,Integra,42.2458254,FP-1359-ab2019.XLS
2019-04-04,3,Prima,39.8682266,FP-1359-ab2019.XLS
2019-04-04,3,Profuturo,38.8226074,FP-1359-ab2019.XLS
2019-04-05,3,Habitat,14.8117939,FP-1359-ab2019.XLS
2019-04-05,3,Integra,42.3903741,FP-1359-ab2019.XLS
2019-04-05,3,Prima,40.0151231,FP-1359-ab2019.XLS
2019-04-05,3,Profuturo,38.9518086,FP-1359-ab2019.XLS
2019-04-08,3,Habitat,14.8479778,FP-1359-ab2019.XLS
2019-04-08,3,Integra,42.3699635,FP-1359-ab2019.XLS
2019-04-08,3,Prima,39.9722652,FP-1359-ab2019.XLS
2019-04-08,3,Profuturo,38.9311912,FP-1359-ab2019.XLS
2019-04-09,3,Habitat,14.8429458,FP-1359-ab2019.XLS
2019-04-09,3,Integra,42.3190622,FP-1359-ab2019.XLS
2019-04-09,3,Prima,39.9194073,FP-1359-ab2019.XLS
2019-04-09,3,Profuturo,38.8812345,FP-1359-ab2019.XLS
2019-04-10,3,Habitat,14.8435482,FP-1359-ab2019.XLS
2019-04-10,3,Integra,42.3316247,FP-1359-ab2019.XLS
2019-04-10,3,Prima,39.9193372,FP-1359-ab2019.XLS
2019-04-10,3,Profuturo,38.9200393,FP-1359-ab2019.XLS
2019-04-11,3,Habitat,14.8309877,FP-1359-ab2019.XLS
2019-04-11,3,Integra,42.2624321,FP-1359-ab2019.XLS
2019-04-11,3,Prima,39.8157734,FP-1359-ab2019.XLS
2019-04-11,3,Profuturo,38.8805316,FP-1359-ab2019.XLS
2019-04-12,3,Habitat,14.839237,FP-1359-ab2019.XLS
2019-04-12,3,Integra,42.3719145,FP-1359-ab2019.XLS
2019-04-12,3,Prima,39.8743063,FP-1359-ab2019.XLS
2019-04-12,3,Profuturo,38.9943203,FP-1359-ab2019.XLS
2019-04-15,3,Habitat,14.845974,FP-1359-ab2019.XLS
2019-04-15,3,Integra,42.3422436,FP-1359-ab2019.XLS
2019-04-15,3,Prima,39.8900399,FP-1359-ab2019.XLS
2019-04-15,3,Profuturo,38.9625095,FP-1359-ab2019.XLS
2019-04-16,3,Habitat,14.8774717,FP-1359-ab2019.XLS
2019-04-16,3,Integra,42.4185584,FP-1359-ab2019.XLS
2019-04-16,3,Prima,39.9764,FP-1359-ab2019.XLS
2019-04-16,3,Profuturo,39.0298484,FP-1359-ab2019.XLS
2019-04-17,3,Habitat,14.8732472,FP-1359-ab2019.XLS
2019-04-17,3,Integra,42.3872098,FP-1359-ab2019.XLS
2019-04-17,3,Prima,39.9545392,FP-1359-ab2019.XLS
2019-04-17,3,Profuturo,39.0252791,FP-1359-ab2019.XLS
2019-04-18,3,Habitat,14.8662799,FP-1359-ab2019.XLS
2019-04-18,3,Integra,42.3687119,FP-1359-ab2019.XLS
2019-04-18,3,Prima,39.9235042,FP-1359-ab2019.XLS
2019-04-18,3,Profuturo,39.0054009,FP-1359-ab2019.XLS
2019-04-19,3,Habitat,14.871089,FP-1359-ab2019.XLS
2019-04-19,3,Integra,42.3712539,FP-1359-ab2019.XLS
2019-04-19,3,Prima,39.9265999,FP-1359-ab2019.XLS
2019-04-19,3,Profuturo,39.0037012,FP-1359-ab2019.XLS
2019-04-22,3,Habitat,14.9072011,FP-1359-ab2019.XLS
2019-04-22,3,Integra,42.4619209,FP-1359-ab2019.XLS
2019-04-22,3,Prima,39.9988861,FP-1359-ab2019.XLS
2019-04-22,3,Profuturo,39.1019607,FP-1359-ab2019.XLS
2019-04-23,3,Habitat,14.9334293,FP-1359-ab2019.XLS
2019-04-23,3,Integra,42.4780393,FP-1359-ab2019.XLS
2019-04-23,3,Prima,39.9876907,FP-1359-ab2019.XLS
2019-04-23,3,Profuturo,39.1265138,FP-1359-ab2019.XLS
2019-04-24,3,Habitat,14.9137445,FP-1359-ab2019.XLS
2019-04-24,3,Integra,42.4198076,FP-1359-ab2019.XLS
2019-04-24,3,Prima,39.8189263,FP-1359-ab2019.XLS
2019-04-24,3,Profuturo,39.0695544,FP-1359-ab2019.XLS
2019-04-25,3,Habitat,14.9077569,FP-1359-ab2019.XLS
2019-04-25,3,Integra,42.3726062,FP-1359-ab2019.XLS
2019-04-25,3,Prima,39.8288338,FP-1359-ab2019.XLS
2019-04-25,3,Profuturo,39.0404745,FP-1359-ab2019.XLS
2019-04-26,3,Habitat,14.9358497,FP-1359-ab2019.XLS
2019-04-26,3,Integra,42.4296006,FP-1359-ab2019.XLS
2019-04-26,3,Prima,39.8723569,FP-1359-ab2019.XLS
2019-04-26,3,Profuturo,39.0866394,FP-1359-ab2019.XLS
2019-04-29,3,Habitat,14.9648502,FP-1359-ab2019.XLS
2019-04-29,3,Integra,42.4754673,FP-1359-ab2019.XLS
2019-04-29,3,Prima,39.9063456,FP-1359-ab2019.XLS
2019-04-29,3,Profuturo,39.1393516,FP-1359-ab2019.XLS
2019-04-30,3,Habitat,14.9451789,FP-1359-ab2019.XLS
2019-04-30,3,Integra,42.228061,FP-1359-ab2019.XLS
2019-04-30,3,Prima,39.6685903,FP-1359-ab2019.XLS
2019-04-30,3,Profuturo,38.9859862,FP-1359-ab2019.XLS
2019-05-01,0,Habitat,11.4654804,FP-1359-my2019.XLS
2019-05-01,0,Integra,11.3790519,FP-1359-my2019.XLS
2019-05-01,0,Prima,11.3427018,FP-1359-my2019.XLS
2019-05-01,0,Profuturo,11.4233015,FP-1359-my2019.XLS
2019-05-02,0,Habitat,11.4663397,FP-1359-my2019.XLS
2019-05-02,0,Integra,11.380371,FP-1359-my2019.XLS
2019-05-02,0,Prima,11.343045,FP-1359-my2019.XLS
2019-05-02,0,Profuturo,11.424231,FP-1359-my2019.XLS
2019-05-03,0,Habitat,11.4677684,FP-1359-my2019.XLS
2019-05-03,0,Integra,11.3817287,FP-1359-my2019.XLS
2019-05-03,0,Prima,11.3443893,FP-1359-my2019.XLS
2019-05-03,0,Profuturo,11.4255826,FP-1359-my2019.XLS
2019-05-06,0,Habitat,11.4722875,FP-1359-my2019.XLS
2019-05-06,0,Integra,11.3855672,FP-1359-my2019.XLS
2019-05-06,0,Prima,11.3482555,FP-1359-my2019.XLS
2019-05-06,0,Profuturo,11.4300956,FP-1359-my2019.XLS
2019-05-07,0,Habitat,11.4734815,FP-1359-my2019.XLS
2019-05-07,0,Integra,11.3776651,FP-1359-my2019.XLS
2019-05-07,0,Prima,11.3494048,FP-1359-my2019.XLS
2019-05-07,0,Profuturo,11.4314809,FP-1359-my2019.XLS
2019-05-08,0,Habitat,11.4766451,FP-1359-my2019.XLS
2019-05-08,0,Integra,11.3885036,FP-1359-my2019.XLS
2019-05-08,0,Prima,11.3524143,FP-1359-my2019.XLS
2019-05-08,0,Profuturo,11.4341785,FP-1359-my2019.XLS
2019-05-09,0,Habitat,11.4781359,FP-1359-my2019.XLS
2019-05-09,0,Integra,11.3897518,FP-1359-my2019.XLS
2019-05-09,0,Prima,11.353716,FP-1359-my2019.XLS
2019-05-09,0,Profuturo,11.4352467,FP-1359-my2019.XLS
2019-05-10,0,Habitat,11.4793086,FP-1359-my2019.XLS
2019-05-10,0,Integra,11.3911955,FP-1359-my2019.XLS
2019-05-10,0,Prima,11.3546941,FP-1359-my2019.XLS
2019-05-10,0,Profuturo,11.4363353,FP-1359-my2019.XLS
2019-05-13,0,Habitat,11.4831653,FP-1359-my2019.XLS
2019-05-13,0,Integra,11.3951992,FP-1359-my2019.XLS
2019-05-13,0,Prima,11.3580743,FP-1359-my2019.XLS
2019-05-13,0,Profuturo,11.4399399,FP-1359-my2019.XLS
2019-05-14,0,Habitat,11.4843446,FP-1359-my2019.XLS
2019-05-14,0,Integra,11.3965828,FP-1359-my2019.XLS
2019-05-14,0,Prima,11.3590561,FP-1359-my2019.XLS
2019-05-14,0,Profuturo,11.4412079,FP-1359-my2019.XLS
2019-05-15,0,Habitat,11.4855835,FP-1359-my2019.XLS
2019-05-15,0,Integra,11.3978628,FP-1359-my2019.XLS
2019-05-15,0,Prima,11.3600328,FP-1359-my2019.XLS
2019-05-15,0,Profuturo,11.4424391,FP-1359-my2019.XLS
2019-05-16,0,Habitat,11.4870548,FP-1359-my2019.XLS
2019-05-16,0,Integra,11.3992148,FP-1359-my2019.XLS
2019-05-16,0,Prima,11.3614256,FP-1359-my2019.XLS
2019-05-16,0,Profuturo,11.4438216,FP-1359-my2019.XLS
2019-05-17,0,Habitat,11.4882533,FP-1359-my2019.XLS
2019-05-17,0,Integra,11.4005596,FP-1359-my2019.XLS
2019-05-17,0,Prima,11.3625943,FP-1359-my2019.XLS
2019-05-17,0,Profuturo,11.4450408,FP-1359-my2019.XLS
2019-05-20,0,Habitat,11.4919728,FP-1359-my2019.XLS
2019-05-20,0,Integra,11.4047082,FP-1359-my2019.XLS
2019-05-20,0,Prima,11.3662747,FP-1359-my2019.XLS
2019-05-20,0,Profuturo,11.4487309,FP-1359-my2019.XLS
2019-05-21,0,Habitat,11.4932687,FP-1359-my2019.XLS
2019-05-21,0,Integra,11.4060732,FP-1359-my2019.XLS
2019-05-21,0,Prima,11.3675273,FP-1359-my2019.XLS
2019-05-21,0,Profuturo,11.4499955,FP-1359-my2019.XLS
2019-05-22,0,Habitat,11.4946435,FP-1359-my2019.XLS
2019-05-22,0,Integra,11.4074449,FP-1359-my2019.XLS
2019-05-22,0,Prima,11.368871,FP-1359-my2019.XLS
2019-05-22,0,Profuturo,11.4513934,FP-1359-my2019.XLS
2019-05-23,0,Habitat,11.4963214,FP-1359-my2019.XLS
2019-05-23,0,Integra,11.4087596,FP-1359-my2019.XLS
2019-05-23,0,Prima,11.3704941,FP-1359-my2019.XLS
2019-05-23,0,Profuturo,11.4529315,FP-1359-my2019.XLS
2019-05-24,0,Habitat,11.4971369,FP-1359-my2019.XLS
2019-05-24,0,Integra,11.4100928,FP-1359-my2019.XLS
2019-05-24,0,Prima,11.3712795,FP-1359-my2019.XLS
2019-05-24,0,Profuturo,11.4539083,FP-1359-my2019.XLS
2019-05-27,0,Habitat,11.5014748,FP-1359-my2019.XLS
2019-05-27,0,Integra,11.4140684,FP-1359-my2019.XLS
2019-05-27,0,Prima,11.3752818,FP-1359-my2019.XLS
2019-05-27,0,Profuturo,11.4580736,FP-1359-my2019.XLS
2019-05-28,0,Habitat,11.502764,FP-1359-my2019.XLS
2019-05-28,0,Integra,11.4154578,FP-1359-my2019.XLS
2019-05-28,0,Prima,11.3763641,FP-1359-my2019.XLS
2019-05-28,0,Profuturo,11.4593618,FP-1359-my2019.XLS
2019-05-29,0,Habitat,11.5044628,FP-1359-my2019.XLS
2019-05-29,0,Integra,11.4167925,FP-1359-my2019.XLS
2019-05-29,0,Prima,11.3779453,FP-1359-my2019.XLS
2019-05-29,0,Profuturo,11.4609337,FP-1359-my2019.XLS
2019-05-30,0,Habitat,11.5063967,FP-1359-my2019.XLS
2019-05-30,0,Integra,11.4181234,FP-1359-my2019.XLS
2019-05-30,0,Prima,11.3798008,FP-1359-my2019.XLS
2019-05-30,0,Profuturo,11.4626273,FP-1359-my2019.XLS
2019-05-31,0,Habitat,11.5074316,FP-1359-my2019.XLS
2019-05-31,0,Integra,11.4194336,FP-1359-my2019.XLS
2019-05-31,0,Prima,11.3823101,FP-1359-my2019.XLS
2019-05-31,0,Profuturo,11.4637829,FP-1359-my2019.XLS
2019-05-01,1,Habitat,15.8795753,FP-1359-my2019.XLS
2019-05-01,1,Integra,24.7298962,FP-1359-my2019.XLS
2019-05-01,1,Prima,25.7596481,FP-1359-my2019.XLS
2019-05-01,1,Profuturo,23.7536759,FP-1359-my2019.XLS
2019-05-02,1,Habitat,15.8727372,FP-1359-my2019.XLS
2019-05-02,1,Integra,24.7014337,FP-1359-my2019.XLS
2019-05-02,1,Prima,25.7442425,FP-1359-my2019.XLS
2019-05-02,1,Profuturo,23.7435072,FP-1359-my2019.XLS
2019-05-03,1,Habitat,15.884796,FP-1359-my2019.XLS
2019-05-03,1,Integra,24.7171929,FP-1359-my2019.XLS
2019-05-03,1,Prima,25.7466506,FP-1359-my2019.XLS
2019-05-03,1,Profuturo,23.7447853,FP-1359-my2019.XLS
2019-05-06,1,Habitat,15.8797271,FP-1359-my2019.XLS
2019-05-06,1,Integra,24.7199274,FP-1359-my2019.XLS
2019-05-06,1,Prima,25.7538979,FP-1359-my2019.XLS
2019-05-06,1,Profuturo,23.7541527,FP-1359-my2019.XLS
2019-05-07,1,Habitat,15.8582285,FP-1359-my2019.XLS
2019-05-07,1,Integra,24.6612915,FP-1359-my2019.XLS
2019-05-07,1,Prima,25.7043077,FP-1359-my2019.XLS
2019-05-07,1,Profuturo,23.7068468,FP-1359-my2019.XLS
2019-05-08,1,Habitat,15.8628609,FP-1359-my2019.XLS
2019-05-08,1,Integra,24.6736984,FP-1359-my2019.XLS
2019-05-08,1,Prima,25.7036712,FP-1359-my2019.XLS
2019-05-08,1,Profuturo,23.7148959,FP-1359-my2019.XLS
2019-05-09,1,Habitat,15.83804,FP-1359-my2019.XLS
2019-05-09,1,Integra,24.627626,FP-1359-my2019.XLS
2019-05-09,1,Prima,25.6730121,FP-1359-my2019.XLS
2019-05-09,1,Profuturo,23.6967453,FP-1359-my2019.XLS
2019-05-10,1,Habitat,15.8646696,FP-1359-my2019.XLS
2019-05-10,1,Integra,24.6717534,FP-1359-my2019.XLS
2019-05-10,1,Prima,25.6991256,FP-1359-my2019.XLS
2019-05-10,1,Profuturo,23.7278588,FP-1359-my2019.XLS
2019-05-13,1,Habitat,15.8405317,FP-1359-my2019.XLS
2019-05-13,1,Integra,24.6324229,FP-1359-my2019.XLS
2019-05-13,1,Prima,25.657345,FP-1359-my2019.XLS
2019-05-13,1,Profuturo,23.6909016,FP-1359-my2019.XLS
2019-05-14,1,Habitat,15.8306102,FP-1359-my2019.XLS
2019-05-14,1,Integra,24.6324837,FP-1359-my2019.XLS
2019-05-14,1,Prima,25.6540829,FP-1359-my2019.XLS
2019-05-14,1,Profuturo,23.679815,FP-1359-my2019.XLS
2019-05-15,1,Habitat,15.8593224,FP-1359-my2019.XLS
2019-05-15,1,Integra,24.6548799,FP-1359-my2019.XLS
2019-05-15,1,Prima,25.6826998,FP-1359-my2019.XLS
2019-05-15,1,Profuturo,23.7115406,FP-1359-my2019.XLS
2019-05-16,1,Habitat,15.8640104,FP-1359-my2019.XLS
2019-05-16,1,Integra,24.645245,FP-1359-my2019.XLS
2019-05-16,1,Prima,25.6568809,FP-1359-my2019.XLS
2019-05-16,1,Profuturo,23.7242631,FP-1359-my2019.XLS
2019-05-17,1,Habitat,15.9015015,FP-1359-my2019.XLS
2019-05-17,1,Integra,24.7026771,FP-1359-my2019.XLS
2019-05-17,1,Prima,25.7212342,FP-1359-my2019.XLS
2019-05-17,1,Profuturo,23.7748115,FP-1359-my2019.XLS
2019-05-20,1,Habitat,15.9240174,FP-1359-my2019.XLS
2019-05-20,1,Integra,24.7311224,FP-1359-my2019.XLS
2019-05-20,1,Prima,25.7447856,FP-1359-my2019.XLS
2019-05-20,1,Profuturo,23.8087684,FP-1359-my2019.XLS
2019-05-21,1,Habitat,15.9764253,FP-1359-my2019.XLS
2019-05-21,1,Integra,24.7885009,FP-1359-my2019.XLS
2019-05-21,1,Prima,25.8118909,FP-1359-my2019.XLS
2019-05-21,1,Profuturo,23.8496769,FP-1359-my2019.XLS
2019-05-22,1,Habitat,15.9842272,FP-1359-my2019.XLS
2019-05-22,1,Integra,24.7710686,FP-1359-my2019.XLS
2019-05-22,1,Prima,25.7972952,FP-1359-my2019.XLS
2019-05-22,1,Profuturo,23.8334927,FP-1359-my2019.XLS
2019-05-23,1,Habitat,16.0032573,FP-1359-my2019.XLS
2019-05-23,1,Integra,24.7957834,FP-1359-my2019.XLS
2019-05-23,1,Prima,25.8203956,FP-1359-my2019.XLS
2019-05-23,1,Profuturo,23.8567698,FP-1359-my2019.XLS
2019-05-24,1,Habitat,16.0171268,FP-1359-my2019.XLS
2019-05-24,1,Integra,24.8232329,FP-1359-my2019.XLS
